"mins","pol","risk","hours","city","region","tipping","harm"
495,8,0.519796305111354,8.25,"Sydney","Oceania",NA,NA
500,8,0.518527812014659,8.33333333333333,"Sydney","Oceania",NA,NA
505,8,0.517273108461801,8.41666666666667,"Sydney","Oceania",NA,NA
510,8,0.516031951213208,8.5,"Sydney","Oceania",NA,NA
515,8,0.514804103442934,8.58333333333333,"Sydney","Oceania",NA,NA
520,8,0.513589334512561,8.66666666666667,"Sydney","Oceania",NA,NA
525,8,0.512387419755091,8.75,"Sydney","Oceania",NA,NA
530,8,0.511198140268305,8.83333333333333,"Sydney","Oceania",NA,NA
535,8,0.51002128271708,8.91666666666667,"Sydney","Oceania",NA,NA
540,8,0.508856639144212,9,"Sydney","Oceania",NA,NA
545,8,0.507704006789286,9.08333333333333,"Sydney","Oceania",NA,NA
550,8,0.50656318791521,9.16666666666667,"Sydney","Oceania",NA,NA
555,8,0.505433989641987,9.25,"Sydney","Oceania",NA,NA
560,8,0.504316223787401,9.33333333333333,"Sydney","Oceania",NA,NA
565,8,0.503209706714239,9.41666666666667,"Sydney","Oceania",NA,NA
570,8,0.502114259183749,9.5,"Sydney","Oceania",NA,NA
575,8,0.501029706215012,9.58333333333333,"Sydney","Oceania",NA,NA
580,8,0.499955876949958,9.66666666666667,"Sydney","Oceania",NA,NA
585,8,0.498892604523738,9.75,"Sydney","Oceania",NA,NA
590,8,0.497839725940206,9.83333333333333,"Sydney","Oceania",NA,NA
595,8,0.496797081952269,9.91666666666667,"Sydney","Oceania",NA,NA
600,8,0.495764516946868,10,"Sydney","Oceania",NA,NA
605,8,0.494741878834388,10.0833333333333,"Sydney","Oceania",NA,NA
610,8,0.493729018942283,10.1666666666667,"Sydney","Oceania",NA,NA
615,8,0.492725791912717,10.25,"Sydney","Oceania",NA,NA
620,8,0.491732055604059,10.3333333333333,"Sydney","Oceania",NA,NA
625,8,0.490747670996038,10.4166666666667,"Sydney","Oceania",NA,NA
630,8,0.489772502098401,10.5,"Sydney","Oceania",NA,NA
635,8,0.488806415862926,10.5833333333333,"Sydney","Oceania",NA,NA
640,8,0.48784928209863,10.6666666666667,"Sydney","Oceania",NA,NA
645,8,0.486900973390039,10.75,"Sydney","Oceania",NA,NA
650,8,0.485961365018389,10.8333333333333,"Sydney","Oceania",NA,NA
655,8,0.485030334885628,10.9166666666667,"Sydney","Oceania",NA,NA
660,8,0.484107763441095,11,"Sydney","Oceania",NA,NA
665,8,0.483193533610781,11.0833333333333,"Sydney","Oceania",NA,NA
670,8,0.482287530729033,11.1666666666667,"Sydney","Oceania",NA,NA
675,8,0.481389642472636,11.25,"Sydney","Oceania",NA,NA
680,8,0.480499758797132,11.3333333333333,"Sydney","Oceania",NA,NA
685,8,0.47961777187533,11.4166666666667,"Sydney","Oceania",NA,NA
690,8,0.478743576037874,11.5,"Sydney","Oceania",NA,NA
695,8,0.477877067715817,11.5833333333333,"Sydney","Oceania",NA,NA
700,8,0.477018145385106,11.6666666666667,"Sydney","Oceania",NA,NA
705,8,0.476166709512903,11.75,"Sydney","Oceania",NA,NA
710,8,0.475322662505667,11.8333333333333,"Sydney","Oceania",NA,NA
715,8,0.474485908658938,11.9166666666667,"Sydney","Oceania",NA,NA
720,8,0.473656354108741,12,"Sydney","Oceania",NA,NA
725,8,0.472833906784561,12.0833333333333,"Sydney","Oceania",NA,NA
730,8,0.472018476363817,12.1666666666667,"Sydney","Oceania",NA,NA
735,8,0.471209974227783,12.25,"Sydney","Oceania",NA,NA
740,8,0.470408313418906,12.3333333333333,"Sydney","Oceania",NA,NA
745,8,0.469613408599453,12.4166666666667,"Sydney","Oceania",NA,NA
750,8,0.468825176011454,12.5,"Sydney","Oceania",NA,NA
755,8,0.468043533437877,12.5833333333333,"Sydney","Oceania",NA,NA
760,8,0.467268400165007,12.6666666666667,"Sydney","Oceania",NA,NA
765,8,0.466499696945964,12.75,"Sydney","Oceania",NA,NA
770,8,0.465737345965334,12.8333333333333,"Sydney","Oceania",NA,NA
775,8,0.464981270804867,12.9166666666667,"Sydney","Oceania",NA,NA
780,8,0.4642313964102,13,"Sydney","Oceania",NA,NA
785,8,0.463487649058577,13.0833333333333,"Sydney","Oceania",NA,NA
790,8,0.462749956327519,13.1666666666667,"Sydney","Oceania",NA,NA
795,8,0.462018247064419,13.25,"Sydney","Oceania",NA,NA
800,8,0.461292451357025,13.3333333333333,"Sydney","Oceania",NA,NA
805,8,0.460572500504784,13.4166666666667,"Sydney","Oceania",NA,NA
810,8,0.459858326991006,13.5,"Sydney","Oceania",NA,NA
815,8,0.459149864455842,13.5833333333333,"Sydney","Oceania",NA,NA
820,8,0.458447047670017,13.6666666666667,"Sydney","Oceania",NA,NA
825,8,0.457749812509318,13.75,"Sydney","Oceania",NA,NA
830,8,0.457058095929805,13.8333333333333,"Sydney","Oceania",NA,NA
835,8,0.456371835943705,13.9166666666667,"Sydney","Oceania",NA,NA
840,8,0.455690971595991,14,"Sydney","Oceania",NA,NA
845,8,0.455015442941604,14.0833333333333,"Sydney","Oceania",NA,NA
850,8,0.454345191023303,14.1666666666667,"Sydney","Oceania",NA,NA
855,8,0.453680157850124,14.25,"Sydney","Oceania",NA,NA
860,8,0.453020286376428,14.3333333333333,"Sydney","Oceania",NA,NA
865,8,0.452365520481511,14.4166666666667,"Sydney","Oceania",NA,NA
870,8,0.451715804949767,14.5,"Sydney","Oceania",NA,NA
875,8,0.451071085451386,14.5833333333333,"Sydney","Oceania",NA,NA
880,8,0.450431308523561,14.6666666666667,"Sydney","Oceania",NA,NA
885,8,0.449796421552195,14.75,"Sydney","Oceania",NA,NA
890,8,0.449166372754092,14.8333333333333,"Sydney","Oceania",NA,NA
895,8,0.448541111159613,14.9166666666667,"Sydney","Oceania",NA,NA
900,8,0.447920586595785,15,"Sydney","Oceania",NA,NA
905,8,0.447304749669846,15.0833333333333,"Sydney","Oceania",NA,NA
910,8,0.446693551753222,15.1666666666667,"Sydney","Oceania",NA,NA
915,8,0.446086944965905,15.25,"Sydney","Oceania",NA,NA
920,8,0.445484882161235,15.3333333333333,"Sydney","Oceania",NA,NA
925,8,0.44488731691107,15.4166666666667,"Sydney","Oceania",NA,NA
930,8,0.44429420349133,15.5,"Sydney","Oceania",NA,NA
935,8,0.443705496867896,15.5833333333333,"Sydney","Oceania",NA,NA
940,8,0.443121152682878,15.6666666666667,"Sydney","Oceania",NA,NA
945,8,0.442541127241208,15.75,"Sydney","Oceania",NA,NA
950,8,0.441965377497575,15.8333333333333,"Sydney","Oceania",NA,NA
955,8,0.441393861043676,15.9166666666667,"Sydney","Oceania",NA,NA
960,8,0.440826536095787,16,"Sydney","Oceania",NA,NA
965,8,0.440263361482624,16.0833333333333,"Sydney","Oceania",NA,NA
970,8,0.439704296633512,16.1666666666667,"Sydney","Oceania",NA,NA
975,8,0.439149301566832,16.25,"Sydney","Oceania",NA,NA
980,8,0.438598336878745,16.3333333333333,"Sydney","Oceania",NA,NA
985,8,0.438051363732189,16.4166666666667,"Sydney","Oceania",NA,NA
990,8,0.437508343846137,16.5,"Sydney","Oceania",NA,NA
995,8,0.436969239485105,16.5833333333333,"Sydney","Oceania",NA,NA
1000,8,0.43643401344891,16.6666666666667,"Sydney","Oceania",NA,NA
1005,8,0.435902629062674,16.75,"Sydney","Oceania",NA,NA
1010,8,0.435375050167047,16.8333333333333,"Sydney","Oceania",NA,NA
1015,8,0.43485124110867,16.9166666666667,"Sydney","Oceania",NA,NA
1020,8,0.434331166730851,17,"Sydney","Oceania",NA,NA
1025,8,0.433814792364459,17.0833333333333,"Sydney","Oceania",NA,NA
1030,8,0.433302083819025,17.1666666666667,"Sydney","Oceania",NA,NA
1035,8,0.432793007374044,17.25,"Sydney","Oceania",NA,NA
1040,8,0.432287529770477,17.3333333333333,"Sydney","Oceania",NA,NA
1045,8,0.431785618202444,17.4166666666667,"Sydney","Oceania",NA,NA
1050,8,0.431287240309102,17.5,"Sydney","Oceania",NA,NA
1055,8,0.430792364166703,17.5833333333333,"Sydney","Oceania",NA,NA
1060,8,0.430300958280839,17.6666666666667,"Sydney","Oceania",NA,NA
1065,8,0.429812991578842,17.75,"Sydney","Oceania",NA,NA
1070,8,0.429328433402366,17.8333333333333,"Sydney","Oceania",NA,NA
1075,8,0.428847253500127,17.9166666666667,"Sydney","Oceania",NA,NA
1080,8,0.428369422020798,18,"Sydney","Oceania",NA,NA
1085,8,0.427894909506062,18.0833333333333,"Sydney","Oceania",NA,NA
1090,8,0.427423686883819,18.1666666666667,"Sydney","Oceania",NA,NA
1095,8,0.426955725461533,18.25,"Sydney","Oceania",NA,NA
1100,8,0.426490996919722,18.3333333333333,"Sydney","Oceania",NA,NA
1105,8,0.426029473305596,18.4166666666667,"Sydney","Oceania",NA,NA
1110,8,0.425571127026818,18.5,"Sydney","Oceania",NA,NA
1115,8,0.425115930845406,18.5833333333333,"Sydney","Oceania",NA,NA
1120,8,0.424663857871763,18.6666666666667,"Sydney","Oceania",NA,NA
1125,8,0.424214881558825,18.75,"Sydney","Oceania",NA,NA
1130,8,0.423768975696341,18.8333333333333,"Sydney","Oceania",NA,NA
1135,8,0.423326114405269,18.9166666666667,"Sydney","Oceania",NA,NA
1140,8,0.422886272132281,19,"Sydney","Oceania",NA,NA
1145,8,0.422449423644396,19.0833333333333,"Sydney","Oceania",NA,NA
1150,8,0.422015544023707,19.1666666666667,"Sydney","Oceania",NA,NA
1155,8,0.421584608662229,19.25,"Sydney","Oceania",NA,NA
1160,8,0.421156593256848,19.3333333333333,"Sydney","Oceania",NA,NA
1165,8,0.420731473804365,19.4166666666667,"Sydney","Oceania",NA,NA
1170,8,0.420309226596656,19.5,"Sydney","Oceania",NA,NA
1175,8,0.419889828215913,19.5833333333333,"Sydney","Oceania",NA,NA
1180,8,0.419473255529992,19.6666666666667,"Sydney","Oceania",NA,NA
1185,8,0.419059485687848,19.75,"Sydney","Oceania",NA,NA
1190,8,0.418648496115064,19.8333333333333,"Sydney","Oceania",NA,NA
1195,8,0.418240264509467,19.9166666666667,"Sydney","Oceania",NA,NA
1200,8,0.41783476883683,20,"Sydney","Oceania",NA,NA
1205,8,0.41743198732666,20.0833333333333,"Sydney","Oceania",NA,NA
1210,8,0.417031898468067,20.1666666666667,"Sydney","Oceania",NA,NA
1215,8,0.416634481005718,20.25,"Sydney","Oceania",NA,NA
1220,8,0.41623971393586,20.3333333333333,"Sydney","Oceania",NA,NA
1225,8,0.41584757650243,20.4166666666667,"Sydney","Oceania",NA,NA
1230,8,0.415458048193237,20.5,"Sydney","Oceania",NA,NA
1235,8,0.415071108736211,20.5833333333333,"Sydney","Oceania",NA,NA
1240,8,0.414686738095737,20.6666666666667,"Sydney","Oceania",NA,NA
1245,8,0.414304916469041,20.75,"Sydney","Oceania",NA,NA
1250,8,0.413925624282664,20.8333333333333,"Sydney","Oceania",NA,NA
1255,8,0.413548842188985,20.9166666666667,"Sydney","Oceania",NA,NA
1260,8,0.413174551062824,21,"Sydney","Oceania",NA,NA
1265,8,0.4128027319981,21.0833333333333,"Sydney","Oceania",NA,NA
1270,8,0.41243336630455,21.1666666666667,"Sydney","Oceania",NA,NA
1275,8,0.41206643550452,21.25,"Sydney","Oceania",NA,NA
1280,8,0.411701921329802,21.3333333333333,"Sydney","Oceania",NA,NA
1285,8,0.411339805718539,21.4166666666667,"Sydney","Oceania",NA,NA
1290,8,0.410980070812184,21.5,"Sydney","Oceania",NA,NA
1295,8,0.410622698952512,21.5833333333333,"Sydney","Oceania",NA,NA
1300,8,0.410267672678694,21.6666666666667,"Sydney","Oceania",NA,NA
1305,8,0.409914974724412,21.75,"Sydney","Oceania",NA,NA
1310,8,0.409564588015043,21.8333333333333,"Sydney","Oceania",NA,NA
1315,8,0.409216495664877,21.9166666666667,"Sydney","Oceania",NA,NA
1320,8,0.408870680974395,22,"Sydney","Oceania",NA,NA
1325,8,0.408527127427598,22.0833333333333,"Sydney","Oceania",NA,NA
1330,8,0.408185818689372,22.1666666666667,"Sydney","Oceania",NA,NA
1335,8,0.407846738602913,22.25,"Sydney","Oceania",NA,NA
1340,8,0.40750987118719,22.3333333333333,"Sydney","Oceania",NA,NA
1345,8,0.407175200634454,22.4166666666667,"Sydney","Oceania",NA,NA
1350,8,0.406842711307794,22.5,"Sydney","Oceania",NA,NA
1355,8,0.406512387738732,22.5833333333333,"Sydney","Oceania",NA,NA
1360,8,0.406184214624862,22.6666666666667,"Sydney","Oceania",NA,NA
1365,8,0.405858176827532,22.75,"Sydney","Oceania",NA,NA
1370,8,0.405534259369559,22.8333333333333,"Sydney","Oceania",NA,NA
1375,8,0.405212447432997,22.9166666666667,"Sydney","Oceania",NA,NA
1380,8,0.404892726356927,23,"Sydney","Oceania",NA,NA
1385,8,0.404575081635299,23.0833333333333,"Sydney","Oceania",NA,NA
1390,8,0.404259498914803,23.1666666666667,"Sydney","Oceania",NA,NA
1395,8,0.403945963992778,23.25,"Sydney","Oceania",NA,NA
1400,8,0.403634462815161,23.3333333333333,"Sydney","Oceania",NA,NA
1405,8,0.40332498147446,23.4166666666667,"Sydney","Oceania",NA,NA
1410,8,0.403017506207778,23.5,"Sydney","Oceania",NA,NA
1415,8,0.402712023394851,23.5833333333333,"Sydney","Oceania",NA,NA
1420,8,0.402408519556133,23.6666666666667,"Sydney","Oceania",NA,NA
1425,8,0.402106981350912,23.75,"Sydney","Oceania",NA,NA
1430,8,0.401807395575446,23.8333333333333,"Sydney","Oceania",NA,NA
1435,8,0.401509749161145,23.9166666666667,"Sydney","Oceania",NA,NA
1440,8,0.401214029172773,24,"Sydney","Oceania",NA,NA
0,9,1,0,"New York City","North America",NA,NA
5,9,0.922397776195819,0.0833333333333333,"New York City","North America",NA,NA
10,9,0.893046232017238,0.166666666666667,"New York City","North America",NA,NA
15,9,0.871547008683955,0.25,"New York City","North America",NA,NA
20,9,0.854081527821778,0.333333333333333,"New York City","North America",NA,NA
25,9,0.839175501609124,0.416666666666667,"New York City","North America",NA,NA
30,9,0.826075157678882,0.5,"New York City","North America",NA,NA
35,9,0.814334068125062,0.583333333333333,"New York City","North America",NA,NA
40,9,0.803662222059491,0.666666666666667,"New York City","North America",NA,NA
45,9,0.793858766904461,0.75,"New York City","North America",NA,NA
50,9,0.784777887057759,0.833333333333333,"New York City","North America",NA,NA
55,9,0.77630981993763,0.916666666666667,"New York City","North America",NA,NA
60,9,0.768369534189933,1,"New York City","North America",NA,NA
65,9,0.760889600379556,1.08333333333333,"New York City","North America",NA,NA
70,9,0.753815500813451,1.16666666666667,"New York City","North America",NA,NA
75,9,0.747102430726183,1.25,"New York City","North America",NA,NA
80,9,0.740713049632629,1.33333333333333,"New York City","North America",NA,NA
85,9,0.734615859395018,1.41666666666667,"New York City","North America",NA,NA
90,9,0.728784008087311,1.5,"New York City","North America",NA,NA
95,9,0.72319439065842,1.58333333333333,"New York City","North America",NA,NA
100,9,0.717826961160276,1.66666666666667,"New York City","North America",NA,NA
105,9,0.712664198789825,1.75,"New York City","North America",NA,NA
110,9,0.707690687736333,1.83333333333333,"New York City","North America",NA,NA
115,9,0.702892782563041,1.91666666666667,"New York City","North America",NA,NA
120,9,0.698258338788932,2,"New York City","North America",NA,NA
125,9,0.693776493809226,2.08333333333333,"New York City","North America",NA,NA
130,9,0.689437487134563,2.16666666666667,"New York City","North America",NA,NA
135,9,0.685232511668708,2.25,"New York City","North America",NA,NA
140,9,0.681153589727752,2.33333333333333,"New York City","North America",NA,NA
145,9,0.677193468958562,2.41666666666667,"New York City","North America",NA,NA
150,9,0.673345534394742,2.5,"New York City","North America",NA,NA
155,9,0.669603733700009,2.58333333333333,"New York City","North America",NA,NA
160,9,0.665962513265093,2.66666666666667,"New York City","North America",NA,NA
165,9,0.662416763296657,2.75,"New York City","North America",NA,NA
170,9,0.658961770402231,2.83333333333333,"New York City","North America",NA,NA
175,9,0.655593176460262,2.91666666666667,"New York City","North America",NA,NA
180,9,0.652306942788712,3,"New York City","North America",NA,NA
185,9,0.649099318803301,3.08333333333333,"New York City","North America",NA,NA
190,9,0.645966814498302,3.16666666666667,"New York City","North America",NA,NA
195,9,0.642906176196696,3.25,"New York City","North America",NA,NA
200,9,0.639914365108533,3.33333333333333,"New York City","North America",NA,NA
205,9,0.636988538311179,3.41666666666667,"New York City","North America",NA,NA
210,9,0.634126031826302,3.5,"New York City","North America",NA,NA
215,9,0.631324345518743,3.58333333333333,"New York City","North America",NA,NA
220,9,0.628581129583902,3.66666666666667,"New York City","North America",NA,NA
225,9,0.625894172424766,3.75,"New York City","North America",NA,NA
230,9,0.623261389748399,3.83333333333333,"New York City","North America",NA,NA
235,9,0.620680814735769,3.91666666666667,"New York City","North America",NA,NA
240,9,0.618150589159008,4,"New York City","North America",NA,NA
245,9,0.615668955337234,4.08333333333333,"New York City","North America",NA,NA
250,9,0.613234248836555,4.16666666666667,"New York City","North America",NA,NA
255,9,0.610844891832105,4.25,"New York City","North America",NA,NA
260,9,0.608499387060478,4.33333333333333,"New York City","North America",NA,NA
265,9,0.60619631229989,4.41666666666667,"New York City","North America",NA,NA
270,9,0.603934315323068,4.5,"New York City","North America",NA,NA
275,9,0.601712109274526,4.58333333333333,"New York City","North America",NA,NA
280,9,0.599528468429605,4.66666666666667,"New York City","North America",NA,NA
285,9,0.597382224297589,4.75,"New York City","North America",NA,NA
290,9,0.595272262035548,4.83333333333333,"New York City","North America",NA,NA
295,9,0.593197517143283,4.91666666666667,"New York City","North America",NA,NA
300,9,0.591156972413033,5,"New York City","North America",NA,NA
305,9,0.589149655110443,5.08333333333333,"New York City","North America",NA,NA
310,9,0.587174634365848,5.16666666666667,"New York City","North America",NA,NA
315,9,0.585231018757075,5.25,"New York City","North America",NA,NA
320,9,0.583317954066949,5.33333333333333,"New York City","North America",NA,NA
325,9,0.581434621200398,5.41666666666667,"New York City","North America",NA,NA
330,9,0.579580234247551,5.5,"New York City","North America",NA,NA
335,9,0.577754038680579,5.58333333333333,"New York City","North America",NA,NA
340,9,0.575955309673231,5.66666666666667,"New York City","North America",NA,NA
345,9,0.574183350533055,5.75,"New York City","North America",NA,NA
350,9,0.572437491237267,5.83333333333333,"New York City","North America",NA,NA
355,9,0.57071708706405,5.91666666666667,"New York City","North America",NA,NA
360,9,0.569021517311832,6,"New York City","North America",NA,NA
365,9,0.567350184099777,6.08333333333333,"New York City","North America",NA,NA
370,9,0.565702511243307,6.16666666666667,"New York City","North America",NA,NA
375,9,0.564077943199037,6.25,"New York City","North America",NA,NA
380,9,0.562475944073987,6.33333333333333,"New York City","North America",NA,NA
385,9,0.560895996694376,6.41666666666667,"New York City","North America",NA,NA
390,9,0.559337601729698,6.5,"New York City","North America",NA,NA
395,9,0.557800276868161,6.58333333333333,"New York City","North America",NA,NA
400,9,0.55628355603986,6.66666666666667,"New York City","North America",NA,NA
405,9,0.554786988684378,6.75,"New York City","North America",NA,NA
410,9,0.553310139059773,6.83333333333333,"New York City","North America",NA,NA
415,9,0.551852585590139,6.91666666666667,"New York City","North America",NA,NA
420,9,0.550413920249162,7,"New York City","North America",NA,NA
425,9,0.548993747977288,7.08333333333333,"New York City","North America",NA,NA
430,9,0.547591686130305,7.16666666666667,"New York City","North America",NA,NA
435,9,0.546207363957308,7.25,"New York City","North America",NA,NA
440,9,0.544840422106171,7.33333333333333,"New York City","North America",NA,NA
445,9,0.543490512154782,7.41666666666667,"New York City","North America",NA,NA
450,9,0.542157296166435,7.5,"New York City","North America",NA,NA
455,9,0.540840446267883,7.58333333333333,"New York City","North America",NA,NA
460,9,0.539539644248671,7.66666666666667,"New York City","North America",NA,NA
465,9,0.538254581180449,7.75,"New York City","North America",NA,NA
470,9,0.536984957055087,7.83333333333333,"New York City","North America",NA,NA
475,9,0.535730480440463,7.91666666666667,"New York City","North America",NA,NA
480,9,0.534490868152894,8,"New York City","North America",NA,NA
485,9,0.533265844945246,8.08333333333333,"New York City","North America",NA,NA
490,9,0.532055143209815,8.16666666666667,"New York City","North America",NA,NA
495,9,0.530858502695152,8.25,"New York City","North America",NA,NA
500,9,0.52967567023603,8.33333333333333,"New York City","North America",NA,NA
505,9,0.528506399495839,8.41666666666667,"New York City","North America",NA,NA
510,9,0.527350450720704,8.5,"New York City","North America",NA,NA
515,9,0.526207590504703,8.58333333333333,"New York City","North America",NA,NA
520,9,0.525077591565571,8.66666666666667,"New York City","North America",NA,NA
525,9,0.523960232530329,8.75,"New York City","North America",NA,NA
530,9,0.522855297730323,8.83333333333333,"New York City","North America",NA,NA
535,9,0.52176257700516,8.91666666666667,"New York City","North America",NA,NA
